team,task,timestamp,rank,video_rank,categories,types,sortType
Siret6,KIS Textual 22,1594907610742,15,15,image,globalFeatures,globalFeatures
Siret6,KIS Textual 22,1594907636072,-1,12,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 22,1594907646049,-1,33,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 22,1594907651462,-1,156,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 22,1594907658209,-1,57,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 22,1594907668786,-1,91,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 22,1594907676007,-1,127,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 22,1594907685813,-1,14,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 22,1594907705693,-1,55,image,globalFeatures,globalFeatures
Siret6,KIS Textual 22,1594907809882,-1,20,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret6,KIS Textual 22,1594907822020,-1,7,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret6,KIS Visual 23,1594907985630,4559,1496,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908003215,2322,1289,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908016862,3181,3181,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908021038,682,249,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908030560,-1,3734,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908055143,-1,3228,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908061291,2180,1981,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908077484,1463,1463,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908081576,1477,781,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908086041,382,382,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908089336,716,716,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908095310,843,843,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908121271,843,843,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908137966,460,460,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908145183,1246,1246,image,globalFeatures,globalFeatures
Siret6,KIS Visual 23,1594908199476,495,495,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 23,1594908244375,460,460,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 23,1594908304463,-1,316,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 23,1594908329259,-1,281,image,globalFeatures,globalFeatures
Siret6,KIS Textual 23,1594908368248,-1,270,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 23,1594908384752,-1,271,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 23,1594908456947,-1,78,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret6,KIS Textual 23,1594908519941,154,154,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 23,1594908578712,701,701,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret6,KIS Textual 23,1594908588410,193,152,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret6,KIS Textual 23,1594908627810,-1,190,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret6,KIS Textual 23,1594908710022,123,123,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 23,1594908721985,89,89,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 23,1594908759845,261,229,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret6,KIS Visual 24,1594908832662,22,3,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 24,1594908842045,-1,5,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 24,1594909155033,-1,0,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 25,1594909680229,48,27,text,jointEmbedding,jointEmbedding
Siret6,KIS Visual 25,1594909696874,3,3,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594909987096,-1,3553,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910005788,-1,1425,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910010600,-1,1781,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910033317,-1,1214,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910037806,-1,1028,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910057733,-1,1847,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910073129,-1,2188,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret6,KIS Textual 25,1594910093141,-1,3553,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910097798,-1,1809,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910107118,-1,3195,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910114686,-1,4038,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910119109,-1,2371,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910157147,-1,8,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret6,KIS Textual 25,1594910168922,-1,1775,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910182568,-1,227,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910270979,-1,227,text,jointEmbedding,jointEmbedding
Siret6,KIS Textual 25,1594910386656,-1,965,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret6,KIS Textual 25,1594910392049,-1,684,image,globalFeatures,globalFeatures
Siret6,KIS Textual 25,1594910407037,-1,201,image,globalFeatures,globalFeatures
Siret6,KIS Textual 25,1594910435553,-1,2631,image,globalFeatures,globalFeatures
Siret6,KIS Textual 25,1594910455977,-1,607,image,globalFeatures,globalFeatures
Siret7,KIS Visual 1,1594886258847,-1,272,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 1,1594886272209,-1,309,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 1,1594886311947,-1,305,image,globalFeatures,globalFeatures
Siret7,KIS Visual 1,1594886352553,20,20,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 1,1594886588501,666,313,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 1,1594886614748,152,152,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 1,1594886755950,163,163,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 1,1594886775409,121,121,image,globalFeatures,globalFeatures
Siret7,KIS Textual 1,1594886808254,666,313,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 1,1594886944416,-1,213,image,globalFeatures,globalFeatures
Siret7,KIS Textual 1,1594886960915,-1,65,image,globalFeatures,globalFeatures
Siret7,KIS Textual 1,1594886996135,-1,65,image,globalFeatures,globalFeatures
Siret7,KIS Visual 2,1594887115949,234,114,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887133170,155,155,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887151828,185,185,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887161999,8321,5313,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887175489,253,229,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887228415,142,142,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 2,1594887252121,234,114,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887294343,125,6,image,globalFeatures,globalFeatures
Siret7,KIS Visual 2,1594887300683,216,113,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 2,1594887313993,155,155,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887343899,155,155,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887345627,155,155,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887346981,-1,152,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887348853,1172,1103,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 2,1594887421694,1505,1505,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 2,1594887432186,3042,1621,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 2,1594887421694,-1,4,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 2,1594887432186,-1,53,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 2,1594887455706,0,0,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 2,1594887916953,-1,4161,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 2,1594887964263,-1,1297,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 2,1594887976547,-1,546,image,globalFeatures,globalFeatures
Siret7,KIS Textual 2,1594887981649,-1,1213,image,globalFeatures,globalFeatures
Siret7,KIS Textual 2,1594888001934,-1,1300,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 3,1594888432913,1483,1046,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 3,1594888441382,-1,999,image,globalFeatures,globalFeatures
Siret7,KIS Visual 3,1594888459729,-1,210,image,globalFeatures,globalFeatures
Siret7,KIS Visual 3,1594888470664,-1,33,image,globalFeatures,globalFeatures
Siret7,KIS Visual 3,1594888481509,222,107,image,globalFeatures,globalFeatures
Siret7,KIS Visual 3,1594888493567,-1,1984,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 3,1594888511666,-1,33,image,globalFeatures,globalFeatures
Siret7,KIS Visual 3,1594888581748,-1,1244,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 3,1594888611511,1889,1295,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 3,1594888633267,-1,431,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 3,1594888650722,1483,1046,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 3,1594888660937,527,69,image,globalFeatures,globalFeatures
Siret7,KIS Visual 3,1594888675130,-1,999,image,globalFeatures,globalFeatures
Siret7,KIS Visual 3,1594888689423,-1,210,image,globalFeatures,globalFeatures
Siret7,KIS Visual 3,1594888694338,-1,88,image,globalFeatures,globalFeatures
Siret7,KIS Visual 3,1594888724588,56,24,image,globalFeatures,globalFeatures
Siret7,KIS Textual 3,1594888769940,-1,1,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 3,1594888903423,0,0,image,globalFeatures,globalFeatures
Siret7,KIS Textual 3,1594888912312,0,0,image,globalFeatures,globalFeatures
Siret7,KIS Textual 3,1594889011187,1,1,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 4,1594889197098,-1,133,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 4,1594889262602,-1,25,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 4,1594889307394,94,61,image,globalFeatures,globalFeatures
Siret7,KIS Visual 4,1594889349085,94,61,image,globalFeatures,globalFeatures
Siret7,KIS Textual 4,1594889535823,-1,14,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 4,1594889550061,-1,24,image,globalFeatures,globalFeatures
Siret7,KIS Textual 4,1594889611702,45,0,image,globalFeatures,globalFeatures
Siret7,KIS Textual 4,1594889615124,2,0,image,globalFeatures,globalFeatures
Siret7,KIS Textual 4,1594890002038,-1,3726,image,feedbackModel,feedbackModel
Siret7,KIS Visual 5,1594890095635,714,714,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 5,1594890141093,321,321,image,globalFeatures,globalFeatures
Siret7,KIS Visual 5,1594890164252,-1,8749,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 5,1594890188107,430,430,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 5,1594890197955,21,21,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 5,1594890207656,63,63,image,globalFeatures,globalFeatures
Siret7,KIS Textual 5,1594890986469,3138,2713,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 5,1594890991316,803,185,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 5,1594890998177,803,185,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 5,1594891017467,19,19,image,globalFeatures,globalFeatures
Siret7,KIS Textual 5,1594891057701,19,19,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 5,1594891069943,5,5,image,globalFeatures,globalFeatures
Siret7,KIS Textual 5,1594891098019,5,5,image,globalFeatures,globalFeatures
Siret7,KIS Textual 5,1594891142332,5,5,image,globalFeatures,globalFeatures
Siret7,KIS Visual 6,1594891791254,-1,1095,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 6,1594891816158,30,30,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 6,1594891834456,3,3,image,globalFeatures,globalFeatures
Siret7,KIS Visual 6,1594891849322,3,3,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 6,1594891863958,3,3,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 6,1594891880440,3,3,image,globalFeatures,globalFeatures
Siret7,KIS Visual 6,1594891906378,-1,403,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 6,1594891946847,30,30,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 6,1594891950529,34,34,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 6,1594891977996,10,10,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 6,1594892006217,18,18,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 6,1594892021406,-1,290,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 6,1594892052061,-1,140,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 6,1594892171021,-1,32,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 6,1594892351892,-1,1,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 6,1594892424402,-1,0,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 6,1594892556261,-1,0,image,globalFeatures,globalFeatures
Siret7,KIS Textual 6,1594892652359,-1,1,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Textual 6,1594892714831,-1,1,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 6,1594897161976,-1,9257,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 8,1594897523711,-1,443,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 8,1594897546220,139,114,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 8,1594897561813,96,96,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 8,1594897577411,-1,208,image,globalFeatures,globalFeatures
Siret7,KIS Visual 8,1594897617946,1536,762,image,globalFeatures,globalFeatures
Siret7,KIS Visual 8,1594897632546,630,223,image,globalFeatures,globalFeatures
Siret7,KIS Visual 8,1594897642166,43,28,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 8,1594897677320,61,23,image,globalFeatures,globalFeatures
Siret7,KIS Visual 8,1594897705900,61,23,image,globalFeatures,globalFeatures
Siret7,KIS Visual 8,1594897709647,-1,9,image,globalFeatures,globalFeatures
Siret7,KIS Visual 8,1594897755427,86,86,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 8,1594897773735,98,98,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 8,1594897789194,1628,649,image,globalFeatures,globalFeatures
Siret7,KIS Visual 8,1594897795646,848,204,image,globalFeatures,globalFeatures
Siret7,KIS Visual 8,1594897809159,848,204,image,globalFeatures,globalFeatures
Siret7,KIS Textual 8,1594897862661,210,210,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594897898667,269,269,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594897967348,64,64,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594898021219,-1,5,image,globalFeatures,globalFeatures
Siret7,KIS Textual 8,1594898033492,-1,0,image,globalFeatures,globalFeatures
Siret7,KIS Textual 8,1594898047977,2450,2450,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594898068823,-1,57,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594898117655,210,210,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594898135796,-1,2,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594898144556,-1,8,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594898310546,-1,57,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594898319503,2450,2450,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594898332000,-1,118,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 8,1594898370270,210,210,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 9,1594898370270,2364,2364,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 9,1594898390098,7563,7563,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 9,1594898409268,1650,1650,image,globalFeatures,globalFeatures
Siret7,KIS Visual 9,1594898449981,142,142,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 9,1594898454297,1012,1012,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 9,1594898476541,6971,6971,image,globalFeatures,globalFeatures
Siret7,KIS Visual 9,1594898492404,3253,3253,image,globalFeatures,globalFeatures
Siret7,KIS Visual 9,1594898517054,1262,1262,image,globalFeatures,globalFeatures
Siret7,KIS Visual 9,1594898539678,1650,1650,image,globalFeatures,globalFeatures
Siret7,KIS Visual 9,1594898547774,-1,3356,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 9,1594898568062,6971,6971,image,globalFeatures,globalFeatures
Siret7,KIS Visual 9,1594898583229,3030,3030,image,globalFeatures,globalFeatures
Siret7,KIS Visual 9,1594898601649,-1,5207,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 9,1594898610156,6971,6971,image,globalFeatures,globalFeatures
Siret7,KIS Visual 9,1594898631226,3586,3586,image,globalFeatures,globalFeatures
Siret7,KIS Visual 9,1594898651845,2367,2102,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 9,1594898664569,1903,1648,image,globalFeatures,globalFeatures
Siret7,KIS Visual 9,1594898679582,17,17,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 9,1594898692141,142,142,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 9,1594898692141,-1,4611,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 9,1594898727275,691,691,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 9,1594898759836,-1,7,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 9,1594898816795,4837,4837,image,globalFeatures,globalFeatures
Siret7,KIS Textual 9,1594898829755,5063,5063,image,globalFeatures,globalFeatures
Siret7,KIS Textual 9,1594898859736,5002,2675,image,globalFeatures,globalFeatures
Siret7,KIS Textual 9,1594898884267,5002,2675,image,globalFeatures,globalFeatures
Siret7,KIS Textual 9,1594898941832,-1,1200,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 9,1594898957613,-1,1151,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 9,1594898963590,-1,40,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 9,1594898981951,-1,113,image,globalFeatures,globalFeatures
Siret7,KIS Textual 9,1594899027950,-1,113,image,globalFeatures,globalFeatures
Siret7,KIS Textual 9,1594899054299,-1,269,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 9,1594899129939,2977,1242,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 9,1594899220357,110,104,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 9,1594899225560,8,8,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 11,1594899220357,-1,-1,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 11,1594899225560,-1,-1,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 11,1594899244268,-1,2,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 11,1594899345202,-1,2,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 11,1594899567604,50,50,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 11,1594899573758,0,0,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 11,1594899630805,114,114,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 11,1594899664419,50,50,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 11,1594899704189,0,0,image,globalFeatures,globalFeatures
Siret7,KIS Textual 11,1594899709700,20,20,image,globalFeatures,globalFeatures
Siret7,KIS Visual 12,1594900031972,318,318,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 12,1594900041575,45,45,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 12,1594900068369,-1,1346,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 12,1594900089612,-1,3212,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 12,1594900102665,3452,1767,image,globalFeatures,globalFeatures
Siret7,KIS Visual 12,1594900119879,-1,8639,image,globalFeatures,globalFeatures
Siret7,KIS Visual 12,1594900156246,-1,8253,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 12,1594900188138,-1,2924,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 12,1594900210306,-1,2191,image,globalFeatures,globalFeatures
Siret7,KIS Visual 12,1594900215702,-1,1757,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 12,1594900254809,-1,-1,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 12,1594900277912,1073,1073,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 12,1594900286204,1330,1330,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 12,1594900303240,-1,-1,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 12,1594900321857,9519,9519,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 12,1594900356854,-1,24,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 12,1594900366357,-1,43,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 13,1594900873347,2,0,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 13,1594901129351,-1,22,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 13,1594901157996,-1,9,image,globalFeatures,globalFeatures
Siret7,KIS Textual 13,1594901232033,-1,3,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 13,1594901300599,-1,25,image,globalFeatures,globalFeatures
Siret7,KIS Textual 13,1594901313258,-1,8,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 13,1594901327994,-1,41,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 13,1594901334237,-1,70,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 13,1594901404758,392,244,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 13,1594901425348,-1,88,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 13,1594901437260,-1,22,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 13,1594901447617,-1,38,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901635890,5381,5381,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 15,1594901640247,3645,3573,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901646688,1914,1914,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901662118,396,347,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901669323,132,132,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901681210,228,95,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901704033,70,70,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901714171,243,243,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 15,1594901761322,342,155,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901778018,330,123,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901807735,81,81,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901855935,228,95,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901873963,120,120,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret7,KIS Visual 15,1594901898703,25,25,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901906796,132,132,image,globalFeatures,globalFeatures
Siret7,KIS Visual 15,1594901913338,213,72,image,globalFeatures,globalFeatures
Siret7,KIS Textual 15,1594901962204,-1,1231,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 15,1594902010470,495,298,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 15,1594902023250,-1,63,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 15,1594902040994,131,16,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 15,1594902047527,32,32,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 15,1594902054712,340,340,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 15,1594902075745,117,71,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 15,1594902086463,64,4,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 17,1594902490177,2,0,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 17,1594902831733,768,768,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 17,1594902862490,1139,1139,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 17,1594902874624,1844,1844,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 17,1594902950314,720,720,image,globalFeatures,globalFeatures
Siret7,KIS Textual 17,1594902988871,0,0,image,globalFeatures,globalFeatures
Siret7,KIS Textual 17,1594903058045,3,3,image,globalFeatures,globalFeatures
Siret7,KIS Visual 18,1594903343420,-1,1154,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 18,1594903352451,-1,933,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 18,1594903368810,-1,622,image,globalFeatures,globalFeatures
Siret7,KIS Visual 18,1594903387167,-1,666,image,globalFeatures,globalFeatures
Siret7,KIS Visual 18,1594903407771,1597,1597,text,jointEmbedding,jointEmbedding
Siret7,KIS Visual 18,1594903418691,2744,1285,image,globalFeatures,globalFeatures
Siret7,KIS Visual 18,1594903425315,1087,441,image,globalFeatures,globalFeatures
Siret7,KIS Visual 18,1594903450187,351,351,image,globalFeatures,globalFeatures
Siret7,KIS Visual 18,1594903464304,351,351,image,globalFeatures,globalFeatures
Siret7,KIS Visual 18,1594903466652,-1,558,image,globalFeatures,globalFeatures
Siret7,KIS Visual 18,1594903491975,-1,583,image,globalFeatures,globalFeatures
Siret7,KIS Visual 18,1594903511326,-1,49,image,globalFeatures,globalFeatures
Siret7,KIS Textual 18,1594903677410,-1,10,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 18,1594903704195,-1,2,text,jointEmbedding,jointEmbedding
Siret7,KIS Textual 18,1594903724959,9,0,text,jointEmbedding,jointEmbedding
